model,domain,gamma,prompt_index,cluster_id,trial_index,trial_seed,acceptance_rate_pos2plus,mean_accepted_prefix,mean_accepted_beyond_first,emitted_tokens_per_round,rounds_per_100_tokens,verification_rounds,position_1_survival,decode_seconds
H1,TinyStories validation,2,6,6,0,6062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11009043200010638
H1,TinyStories validation,2,6,6,1,106062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10879510899940215
H1,TinyStories validation,2,6,6,2,206062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10933508000016445
H1,TinyStories validation,2,6,6,3,306062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1093341200003124
H1,TinyStories validation,2,7,7,0,7062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10097632799988787
H1,TinyStories validation,2,7,7,1,107062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10145555400049489
H1,TinyStories validation,2,7,7,2,207062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11954194600002666
H1,TinyStories validation,2,7,7,3,307062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10095772099975875
H1,TinyStories validation,2,8,8,0,8062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10994470900004671
H1,TinyStories validation,2,8,8,1,108062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11009126600038144
H1,TinyStories validation,2,8,8,2,208062,0.8333333333333334,1.75,0.8333333333333334,2.6666666666666665,37.5,12.0,0.9166666666666666,0.11056841500067094
H1,TinyStories validation,2,8,8,3,308062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1095911430002161
H1,TinyStories validation,2,9,9,0,9062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10952238600020792
H1,TinyStories validation,2,9,9,1,109062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10906563699973049
H1,TinyStories validation,2,9,9,2,209062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10893245000079332
H1,TinyStories validation,2,9,9,3,309062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1097574129998975
H1,TinyStories validation,2,10,10,0,10062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10064683400014474
H1,TinyStories validation,2,10,10,1,110062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10923667899987777
H1,TinyStories validation,2,10,10,2,210062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11032834200068464
H1,TinyStories validation,2,10,10,3,310062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10921973000040452
H1,TinyStories validation,2,11,11,0,11062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10133277000022645
H1,TinyStories validation,2,11,11,1,111062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11088003899931209
H1,TinyStories validation,2,11,11,2,211062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11054366500047763
H1,TinyStories validation,2,11,11,3,311062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10889770900030271
H1,TinyStories validation,2,12,12,0,12062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10060000599969499
H1,TinyStories validation,2,12,12,1,112062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10856180400060111
H1,TinyStories validation,2,12,12,2,212062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10108814399973198
H1,TinyStories validation,2,12,12,3,312062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10986709199914912
H1,TinyStories validation,2,13,13,0,13062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11877525799991417
H1,TinyStories validation,2,13,13,1,113062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1015507530000832
H1,TinyStories validation,2,13,13,2,213062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10988102800001798
H1,TinyStories validation,2,13,13,3,313062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11072647199944186
H1,TinyStories validation,2,14,14,0,14062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10155365100035851
H1,TinyStories validation,2,14,14,1,114062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11146210100014287
H1,TinyStories validation,2,14,14,2,214062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11117243900025642
H1,TinyStories validation,2,14,14,3,314062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1099473290005335
H1,TinyStories validation,2,15,15,0,15062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11943995599995105
H1,TinyStories validation,2,15,15,1,115062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11923744199975772
H1,TinyStories validation,2,15,15,2,215062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10156722600004287
H1,TinyStories validation,2,15,15,3,315062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11019151199980115
H1,TinyStories validation,2,16,16,0,16062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11877864699999918
H1,TinyStories validation,2,16,16,1,116062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11092837499927555
H1,TinyStories validation,2,16,16,2,216062,0.5384615384615384,1.4615384615384615,0.5384615384615384,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11942967000049975
H1,TinyStories validation,2,16,16,3,316062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1092336379997505
H1,TinyStories validation,2,17,17,0,17062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10076702700007445
H1,TinyStories validation,2,17,17,1,117062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10993538500042632
H1,TinyStories validation,2,17,17,2,217062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10923944099977234
H1,TinyStories validation,2,17,17,3,317062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11108818400043674
H1,TinyStories validation,2,18,18,0,18062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11171954899964476
H1,TinyStories validation,2,18,18,1,118062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11959313900024426
H1,TinyStories validation,2,18,18,2,218062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11139722100051586
H1,TinyStories validation,2,18,18,3,318062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11366952400021546
H1,TinyStories validation,2,19,19,0,19062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11142767500041373
H1,TinyStories validation,2,19,19,1,119062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11095453400048427
H1,TinyStories validation,2,19,19,2,219062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11080297500029701
H1,TinyStories validation,2,19,19,3,319062,0.75,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.11003939600050217
H1,TinyStories validation,2,20,20,0,20062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11078022099991358
H1,TinyStories validation,2,20,20,1,120062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11089337400062504
H1,TinyStories validation,2,20,20,2,220062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11033434700038924
H1,TinyStories validation,2,20,20,3,320062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10218157899998914
H1,TinyStories validation,2,21,21,0,21062,0.6153846153846154,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.12251675800052908
H1,TinyStories validation,2,21,21,1,121062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11013594699943496
H1,TinyStories validation,2,21,21,2,221062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10897994999959337
H1,TinyStories validation,2,21,21,3,321062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1088412260005498
H1,TinyStories validation,2,22,22,0,22062,0.8333333333333334,1.75,0.8333333333333334,2.6666666666666665,37.5,12.0,0.9166666666666666,0.10878566499923181
H1,TinyStories validation,2,22,22,1,122062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1115395790002367
H1,TinyStories validation,2,22,22,2,222062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11873306699999375
H1,TinyStories validation,2,22,22,3,322062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10928990100001101
H1,TinyStories validation,2,23,23,0,23062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1096004749997519
H1,TinyStories validation,2,23,23,1,123062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11421006599994143
H1,TinyStories validation,2,23,23,2,223062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11949337300029583
H1,TinyStories validation,2,23,23,3,323062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11089258199990581
H1,TinyStories validation,2,24,24,0,24062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11844738299987512
H1,TinyStories validation,2,24,24,1,124062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10979134800072643
H1,TinyStories validation,2,24,24,2,224062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11891830100012157
H1,TinyStories validation,2,24,24,3,324062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1184334649997254
H1,TinyStories validation,2,25,25,0,25062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10931654000069102
H1,TinyStories validation,2,25,25,1,125062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10920542900021246
H1,TinyStories validation,2,25,25,2,225062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11335385300026246
H1,TinyStories validation,2,25,25,3,325062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11886621299981925
H1,TinyStories validation,2,26,26,0,26062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11045392699998047
H1,TinyStories validation,2,26,26,1,126062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11091634400054318
H1,TinyStories validation,2,26,26,2,226062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1013164810001399
H1,TinyStories validation,2,26,26,3,326062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12113485600002605
H1,TinyStories validation,2,27,27,0,27062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10942439100017509
H1,TinyStories validation,2,27,27,1,127062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10924192899983609
H1,TinyStories validation,2,27,27,2,227062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10906586500004778
H1,TinyStories validation,2,27,27,3,327062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10343965199990635
H1,TinyStories validation,2,28,28,0,28062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10829986899989308
H1,TinyStories validation,2,28,28,1,128062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10822030799954518
H1,TinyStories validation,2,28,28,2,228062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10561263899944606
H1,TinyStories validation,2,28,28,3,328062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11058672900071542
H1,TinyStories validation,2,29,29,0,29062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12100475999977789
H1,TinyStories validation,2,29,29,1,129062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1017905589997099
H1,TinyStories validation,2,29,29,2,229062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1108149420006157
H1,TinyStories validation,2,29,29,3,329062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11107606399946235
H1,TinyStories validation,2,30,30,0,30062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12305448400002206
H1,TinyStories validation,2,30,30,1,130062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10953290199995536
H1,TinyStories validation,2,30,30,2,230062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11964776400054689
H1,TinyStories validation,2,30,30,3,330062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10138580399961938
H1,TinyStories validation,2,31,31,0,31062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11951458900057332
H1,TinyStories validation,2,31,31,1,131062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10198206800032494
H1,TinyStories validation,2,31,31,2,231062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.12006637200011028
H1,TinyStories validation,2,31,31,3,331062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11176784899998893
H1,TinyStories validation,2,32,32,0,32062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10527265000018815
H1,TinyStories validation,2,32,32,1,132062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11002276799990796
H1,TinyStories validation,2,32,32,2,232062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10218535199965117
H1,TinyStories validation,2,32,32,3,332062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10247036700002354
H1,TinyStories validation,2,33,33,0,33062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12283003199991072
H1,TinyStories validation,2,33,33,1,133062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11117704200023582
H1,TinyStories validation,2,33,33,2,233062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11179612199975963
H1,TinyStories validation,2,33,33,3,333062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11265024800013634
H1,TinyStories validation,2,34,34,0,34062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11263224800040916
H1,TinyStories validation,2,34,34,1,134062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10221448099946429
H1,TinyStories validation,2,34,34,2,234062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11982506200001808
H1,TinyStories validation,2,34,34,3,334062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10297378999985085
H1,TinyStories validation,2,35,35,0,35062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12012698899980023
H1,TinyStories validation,2,35,35,1,135062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11134780199972738
H1,TinyStories validation,2,35,35,2,235062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12104662999990978
H1,TinyStories validation,2,35,35,3,335062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11155792200042924
H1,TinyStories validation,2,36,36,0,36062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12195316300039849
H1,TinyStories validation,2,36,36,1,136062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12039106199972593
H1,TinyStories validation,2,36,36,2,236062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11947564699948998
H1,TinyStories validation,2,36,36,3,336062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11028666899983364
H1,TinyStories validation,2,37,37,0,37062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10977446800006874
H1,TinyStories validation,2,37,37,1,137062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11003337199963426
H1,TinyStories validation,2,37,37,2,237062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11897944699921936
H1,TinyStories validation,2,37,37,3,337062,0.75,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.11174046500036638
H1,TinyStories validation,2,38,38,0,38062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10131553500013979
H1,TinyStories validation,2,38,38,1,138062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11263451900049404
H1,TinyStories validation,2,38,38,2,238062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11176492899994628
H1,TinyStories validation,2,38,38,3,338062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10315309300040099
H1,TinyStories validation,2,39,39,0,39062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12037234799936414
H1,TinyStories validation,2,39,39,1,139062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12087330000031216
H1,TinyStories validation,2,39,39,2,239062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10144300499996461
H1,TinyStories validation,2,39,39,3,339062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11027310899953591
H1,TinyStories validation,2,40,40,0,40062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11059816699980729
H1,TinyStories validation,2,40,40,1,140062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10193418800008658
H1,TinyStories validation,2,40,40,2,240062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11023889100033557
H1,TinyStories validation,2,40,40,3,340062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1021192059997702
H1,TinyStories validation,2,41,41,0,41062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11106787800054008
H1,TinyStories validation,2,41,41,1,141062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10202433500035113
H1,TinyStories validation,2,41,41,2,241062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11291252299997723
H1,TinyStories validation,2,41,41,3,341062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11267222800051968
H1,TinyStories validation,2,42,42,0,42062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11169419700036087
H1,TinyStories validation,2,42,42,1,142062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11266605299988441
H1,TinyStories validation,2,42,42,2,242062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10202777399990737
H1,TinyStories validation,2,42,42,3,342062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12321529500059114
H1,TinyStories validation,2,43,43,0,43062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1017884969996885
H1,TinyStories validation,2,43,43,1,143062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11015435199988133
H1,TinyStories validation,2,43,43,2,243062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11074804500003665
H1,TinyStories validation,2,43,43,3,343062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11205432599945198
H1,TinyStories validation,2,44,44,0,44062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1048409149998406
H1,TinyStories validation,2,44,44,1,144062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11178305399971578
H1,TinyStories validation,2,44,44,2,244062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10203513400028896
H1,TinyStories validation,2,44,44,3,344062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10253118599939626
H1,TinyStories validation,2,45,45,0,45062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11017647399967245
H1,TinyStories validation,2,45,45,1,145062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11157102200013469
H1,TinyStories validation,2,45,45,2,245062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11480843699973775
H1,TinyStories validation,2,45,45,3,345062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11071840099975816
H1,TinyStories validation,2,46,46,0,46062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1107346310000139
H1,TinyStories validation,2,46,46,1,146062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11216111799967621
H1,TinyStories validation,2,46,46,2,246062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11239160500008438
H1,TinyStories validation,2,46,46,3,346062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11118069299936906
H1,TinyStories validation,2,47,47,0,47062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1112458540001171
H1,TinyStories validation,2,47,47,1,147062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11599634499998501
H1,TinyStories validation,2,47,47,2,247062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11094466000031389
H1,TinyStories validation,2,47,47,3,347062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11989386200002627
H1,TinyStories validation,2,48,48,0,48062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10996651599998586
H1,TinyStories validation,2,48,48,1,148062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12208654699952604
H1,TinyStories validation,2,48,48,2,248062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11259811299987632
H1,TinyStories validation,2,48,48,3,348062,0.6666666666666666,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11910633699972095
H1,TinyStories validation,2,49,49,0,49062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11030792199926509
H1,TinyStories validation,2,49,49,1,149062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10971370199968078
H1,TinyStories validation,2,49,49,2,249062,0.75,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.11051371000030485
H1,TinyStories validation,2,49,49,3,349062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10258545400029107
H1,TinyStories validation,2,50,50,0,50062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11384679399998276
H1,TinyStories validation,2,50,50,1,150062,0.38461538461538464,1.3571428571428572,0.35714285714285715,2.2857142857142856,43.75,14.0,1.0,0.12990564499978063
H1,TinyStories validation,2,50,50,2,250062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11061547600002086
H1,TinyStories validation,2,50,50,3,350062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11262331099987932
H1,TinyStories validation,2,51,51,0,51062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10215347299981659
H1,TinyStories validation,2,51,51,1,151062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11240345799978968
H1,TinyStories validation,2,51,51,2,251062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10253386299973499
H1,TinyStories validation,2,51,51,3,351062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11000934099956794
H1,TinyStories validation,2,52,52,0,52062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11082017699936841
H1,TinyStories validation,2,52,52,1,152062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1050588259995493
H1,TinyStories validation,2,52,52,2,252062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11257513399959862
H1,TinyStories validation,2,52,52,3,352062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10229796400017221
H1,TinyStories validation,2,53,53,0,53062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11058104900075705
H1,TinyStories validation,2,53,53,1,153062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11118736099979287
H1,TinyStories validation,2,53,53,2,253062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10263048700016952
H1,TinyStories validation,2,53,53,3,353062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1207454579998739
